# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F / orig        =      0.0000    -3.9092
# k_min, k_max      =     0.0000    2.1063
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =     26     1   151
# Using min_band, max_band =      1    26
# Total number of bands =     26
#
#        k            E[eV]
# --------------------------------------------------------------------------

      0.551940     -9.248821  1
      0.569744     -9.467021  1
      0.587549     -9.681221  1
      0.605353     -9.891221  1
      0.623158    -10.097021  1
      0.640962    -10.298521  1
      0.658767    -10.495421  1
      0.676571    -10.687821  1
      0.694376    -10.875521  1
      0.712180    -11.058421  1
      0.729985    -11.236621  1
      0.747789    -11.409921  1
      0.765594    -11.578321  1
      0.783398    -11.741721  1
      0.801203    -11.900221  1
      0.819007    -12.053621  1
      0.836812    -12.202121  1
      0.854616    -12.345521  1
      0.872421    -12.483821  1
      0.890225    -12.605221  1
      0.899127    -12.560821  1
      0.908029    -12.509121  1
      0.916931    -12.466521  1
      0.925833    -12.433121  1
      0.934736    -12.408821  1
      0.943638    -12.393121  1
      0.952540    -12.385421  1
      0.961442    -12.384821  1
      0.970344    -12.390421  1
      0.979246    -12.401321  1
      0.988148    -12.416721  1
      0.997050    -12.435721  1
      1.005952    -12.457821  1
      1.014854    -12.482121  1
      1.023756    -12.508421  1
      1.032658    -12.536021  1
      1.041560    -12.564721  1
      1.050462    -12.594021  1
      1.059364    -12.623821  1
      1.068266    -12.653721  1
      1.077168    -12.683721  1
      1.086070    -12.713421  1
      1.094973    -12.742821  1
      1.103875    -12.771821  1
      1.112777    -12.800221  1
      1.121679    -12.828021  1
      1.130581    -12.855021  1
      1.139483    -12.881321  1
      1.148385    -12.906621  1
      1.157287    -12.931121  1
      1.166189    -12.954521  1
      1.175091    -12.977021  1
      1.183993    -12.998421  1
      1.192895    -13.018821  1
      1.201797    -13.038021  1
      1.210699    -13.056121  1
      1.219601    -13.073021  1
      1.228503    -13.088821  1
      1.237405    -13.103321  1
      1.246308    -13.116721  1
      1.255210    -13.128821  1
      1.264112    -13.139621  1
      1.273014    -13.149221  1
      1.281916    -13.157621  1
      1.290818    -13.164721  1
      1.299720    -13.170521  1
      1.308622    -13.175021  1
      1.317524    -13.178221  1
      1.326426    -13.180221  1
      1.335328    -13.180821  1
      1.350747    -13.137721  1
      1.366167    -13.023121  1
      1.381586    -12.863421  1
      1.397005    -12.677021  1
      1.412424    -12.474421  1
      1.427844    -12.260721  1
