#
#   partial DOS for atom index     0
#
#   Add data for atom_index =   1,  n,l,m,z=  2  0  0  1
#   Add data for atom_index =   1,  n,l,m,z=  2  0  0  2
#   Add data for atom_index =   1,  n,l,m,z=  2  1 -1  1
#   Add data for atom_index =   1,  n,l,m,z=  2  1  0  1
#   Add data for atom_index =   1,  n,l,m,z=  2  1  1  1
#   Add data for atom_index =   1,  n,l,m,z=  2  1 -1  2
#   Add data for atom_index =   1,  n,l,m,z=  2  1  0  2
#   Add data for atom_index =   1,  n,l,m,z=  2  1  1  2
#   Add data for atom_index =   1,  n,l,m,z=  3  2 -2  1
#   Add data for atom_index =   1,  n,l,m,z=  3  2 -1  1
#   Add data for atom_index =   1,  n,l,m,z=  3  2  0  1
#   Add data for atom_index =   1,  n,l,m,z=  3  2  1  1
#   Add data for atom_index =   1,  n,l,m,z=  3  2  2  1
#   Add data for atom_index =   2,  n,l,m,z=  2  0  0  1
#   Add data for atom_index =   2,  n,l,m,z=  2  0  0  2
#   Add data for atom_index =   2,  n,l,m,z=  2  1 -1  1
#   Add data for atom_index =   2,  n,l,m,z=  2  1  0  1
#   Add data for atom_index =   2,  n,l,m,z=  2  1  1  1
#   Add data for atom_index =   2,  n,l,m,z=  2  1 -1  2
#   Add data for atom_index =   2,  n,l,m,z=  2  1  0  2
#   Add data for atom_index =   2,  n,l,m,z=  2  1  1  2
#   Add data for atom_index =   2,  n,l,m,z=  3  2 -2  1
#   Add data for atom_index =   2,  n,l,m,z=  3  2 -1  1
#   Add data for atom_index =   2,  n,l,m,z=  3  2  0  1
#   Add data for atom_index =   2,  n,l,m,z=  3  2  1  1
#   Add data for atom_index =   2,  n,l,m,z=  3  2  2  1
#
#    Energy          spin 1        spin2
#
  -10.0000000     0.36296685
   -9.9959992     0.32745815
   -9.9919984     0.30329603
   -9.9879976     0.29660004
   -9.9839968     0.31055232
   -9.9799960     0.34390534
   -9.9759952     0.39052806
   -9.9719944     0.44042825
   -9.9679936     0.48226622
   -9.9639928     0.50670473
   -9.9599920     0.50934234
   -9.9559912     0.49192981
   -9.9519904     0.46129119
   -9.9479896     0.42652049
   -9.9439888     0.39587939
   -9.9399880     0.37481457
   -9.9359872     0.36567801
   -9.9319864     0.36866377
   -9.9279856     0.38287908
   -9.9239848     0.40667506
   -9.9199840     0.43714645
   -9.9159832     0.46948064
   -9.9119824     0.49705765
   -9.9079816     0.51273282
   -9.9039808     0.51091724
   -9.8999800     0.48947963
   -9.8959792     0.45053411
   -9.8919784     0.39979587
   -9.8879776     0.34493387
   -9.8839768     0.29372638
   -9.8799760     0.25265299
   -9.8759752     0.22607167
   -9.8719744     0.21576421
   -9.8679736     0.22065672
   -9.8639728     0.23683859
   -9.8599720     0.25824936
   -9.8559712     0.27826194
   -9.8519704     0.29187359
   -9.8479696     0.29767405
   -9.8439688     0.29862136
   -9.8399680     0.30108518
   -9.8359672     0.31239846
   -9.8319664     0.33785923
   -9.8279656     0.37839581
   -9.8239648     0.42985846
   -9.8199640     0.48426563
   -9.8159632     0.53256383
   -9.8119624     0.56783375
   -9.8079616     0.58764393
   -9.8039608     0.59456064
   -9.7999600     0.59459232
   -9.7959592     0.59425477
   -9.7919584     0.59755194
   -9.7879576     0.60417042
   -9.7839568     0.60959377
   -9.7799560     0.60697256
   -9.7759552     0.58986661
   -9.7719544     0.55471534
   -9.7679536     0.50214963
   -9.7639528     0.43685211
   -9.7599520     0.36629412
   -9.7559512     0.29902969
   -9.7519504     0.24317562
   -9.7479496     0.20534908
   -9.7439488     0.18994816
   -9.7399480     0.19852496
   -9.7359472     0.22919922
   -9.7319464     0.27641748
   -9.7279456     0.33155317
   -9.7239448     0.38462619
   -9.7199440     0.42683593
   -9.7159432     0.45299546
   -9.7119424     0.46276909
   -9.7079416     0.46007651
   -9.7039408     0.45092906
   -9.6999400     0.44076982
   -9.6959392     0.43258949
   -9.6919384     0.42656789
   -9.6879376     0.42110137
   -9.6839368     0.41438038
   -9.6799360     0.40555467
   -9.6759352     0.39494713
   -9.6719344     0.38341435
   -9.6679336     0.37141605
   -9.6639328     0.35843571
   -9.6599320     0.34312714
   -9.6559312     0.32413509
   -9.6519304     0.30116847
   -9.6479296     0.27574419
   -9.6439288     0.25113719
   -9.6399280     0.23143624
   -9.6359272     0.22007119
   -9.6319264     0.21850921
   -9.6279256     0.22579871
   -9.6239248     0.23923075
   -9.6199240     0.25578872
   -9.6159232     0.27361098
   -9.6119224     0.29267018
   -9.6079216     0.31430784
   -9.6039208     0.33991888
   -9.5999200     0.36958673
   -9.5959192     0.40151575
   -9.5919184     0.43262645
   -9.5879176     0.45992586
   -9.5839168     0.48171794
   -9.5799160     0.49779676
   -9.5759152     0.50848909
   -9.5719144     0.51330884
   -9.5679136     0.51037341
   -9.5639128     0.49725384
   -9.5599120     0.47288349
   -9.5559112     0.43928983
   -9.5519104     0.40188431
   -9.5479096     0.36788477
   -9.5439088     0.34358408
   -9.5399080     0.33187714
   -9.5359072     0.33131112
   -9.5319064     0.33707273
   -9.5279056     0.34330262
   -9.5239048     0.34550549
   -9.5199040     0.34190919
   -9.5159032     0.33331560
   -9.5119024     0.32185030
   -9.5079016     0.30954763
   -9.5039008     0.29762336
   -9.4999000     0.28670482
   -9.4958992     0.27763357
   -9.4918984     0.27215181
   -9.4878976     0.27296439
   -9.4838968     0.28312266
   -9.4798960     0.30505838
   -9.4758952     0.33969184
   -9.4718944     0.38588579
   -9.4678936     0.44030367
   -9.4638928     0.49761858
   -9.4598920     0.55103601
   -9.4558912     0.59314543
   -9.4518904     0.61708897
   -9.4478896     0.61789237
   -9.4438888     0.59362834
   -9.4398880     0.54602335
   -9.4358872     0.48026378
   -9.4318864     0.40404376
   -9.4278856     0.32615676
   -9.4238848     0.25503083
   -9.4198840     0.19753521
   -9.4158832     0.15823304
   -9.4118824     0.13910532
   -9.4078816     0.13965938
   -9.4038808     0.15727052
